SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,LC_Code,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,LC,County,Month,Season,Season_Code,Date
0.18326751670964084,13.548954473210335,27.456504188852715,0.5556418669973943,0.3368645232860674,37.495697794037326,54.49408974755778,41.04994069402432,0.0,1.0175859347687732,0.020369174662079662,0.02806732540199845,-0.07498523225347276,-0.05407700567071481,forest,Elgeyo-Marakwet,3,mam,1,2001-03-25
0.1898813628029298,17.289809615824584,27.381827195849652,0.553314513976914,0.3376772503709628,38.8802680351953,52.5718918238197,43.463973650327794,0.0,2.673574995329483,0.02405794501174889,-0.23132217331927052,-0.07019124424146848,-0.05119167696065683,forest,Elgeyo-Marakwet,4,mam,1,2001-04-01
0.19538022078934636,20.23249698949157,27.336045553656003,0.5596441862898104,0.3439838770391776,41.515675816895275,51.841890458268324,46.033548977517334,0.0,2.984478426293489,0.0249418098036715,-0.3420346959529172,-0.05887243294019007,-0.04375533736896553,forest,Elgeyo-Marakwet,4,mam,1,2001-04-08
0.20021675860930535,22.4103591585951,27.21433394799283,0.5712465630090447,0.35384152422291365,44.75153012866121,51.92543180443341,48.396652549816174,0.0,1.9965409848114284,0.023568990840781807,-0.39848236234025186,-0.04440264638074901,-0.0336909238988016,forest,Elgeyo-Marakwet,4,mam,1,2001-04-15
0.20491040159129179,24.112691587924928,27.165754281341705,0.5845320649566488,0.36479590144413426,47.84718553900327,52.440870737195034,50.266757756578535,0.0,0.10753212681246331,0.02062440225539637,-0.2631993248854722,-0.030573179401323758,-0.023606599463682775,forest,Elgeyo-Marakwet,4,mam,1,2001-04-22
0.2099328306819819,25.693462244400067,27.113446083109853,0.5969908796590437,0.37491978435167844,50.30810799829826,52.98605567558982,51.59428146489983,0.0,-2.2059163541726363,0.016972875390468437,-0.02868689522716424,-0.020171508557059747,-0.015596296740848134,forest,Elgeyo-Marakwet,4,mam,1,2001-04-29
0.2153486606865446,27.20291775889982,26.752633822745853,0.6075745243161971,0.38334798686001936,51.97792445061864,53.30881818627211,52.468540529814106,0.0,-4.635468742919966,0.013271371729700587,-0.015202506329301535,-0.014468622169430762,-0.010640560571804287,forest,Elgeyo-Marakwet,5,mam,1,2001-05-06
0.22089484252790845,28.61005981039754,26.063141336279568,0.6165220382379335,0.3900425325411155,52.9975033987798,53.21298661311871,53.07555977031404,0.0,-6.799678610897246,0.00996525336479199,-0.2697004755868611,-0.013179954055158196,-0.008707794906524258,forest,Elgeyo-Marakwet,5,mam,1,2001-05-13
0.2260575690760813,30.00430896915788,25.452703363097058,0.624840997829211,0.3956878376612795,53.67317608232628,52.567179378804774,53.60776908208188,0.0,-8.248659495624574,0.007164755125338862,-0.4274795827375166,-0.014860654390836206,-0.008829623213605928,forest,Elgeyo-Marakwet,5,mam,1,2001-05-20
0.23029769423187352,31.49754231403576,25.25673703546212,0.6337484401417568,0.4012290646717768,54.31348514902328,51.41694710661656,54.14496693348203,0.0,-8.730081150138675,0.004714039832764426,-0.17636692616313976,-0.01751016977211578,-0.009626919705100406,forest,Elgeyo-Marakwet,5,mam,1,2001-05-27
0.23343464077236772,33.004001785816236,25.256912341324934,0.6436439708746665,0.4070401544992836,55.04493219023584,49.878180535633184,54.62846428615938,0.0,-8.443407525116049,0.0024852894612136405,0.2867044364361888,-0.01970297884293575,-0.010206759223091688,forest,Elgeyo-Marakwet,6,jja,2,2001-06-03
0.23543196470673947,34.13459628502554,24.634237185052424,0.6533749823926728,0.41247819814575726,55.7241271260693,47.94857699489709,54.897760944105016,0.0,-7.941880717192312,0.000353793755849897,0.19654038948347097,-0.021524261607462746,-0.010719880194518486,forest,Elgeyo-Marakwet,6,jja,2,2001-06-10
0.23635269255069483,34.47774203108488,22.43668621613963,0.6608475553735569,0.4163389841213558,56.009154432979244,45.441372506318196,54.876984653062614,0.0,-7.7119030789213605,-0.0016776606365528242,-1.358458344546894,-0.024241210078631614,-0.01205140649455147,forest,Elgeyo-Marakwet,6,jja,2,2001-06-17
0.23642360810153484,33.94343375519126,18.36001266041355,0.6642569586635075,0.4175449986435507,55.55831128123935,42.3698195594545,54.617334583215104,0.0,-7.795733861772185,-0.0033382291526031526,-4.695254864073897,-0.02924340927435255,-0.015139746189383787,forest,Elgeyo-Marakwet,6,jja,2,2001-06-24
0.23627301691064562,32.93320097489656,13.158222482287771,0.6631148397089609,0.41553142191966747,54.30176592098932,39.03118503340368,54.28805567648123,0.0,-7.735508626340729,-0.0038962179310162944,-9.142255427437744,-0.036863322717354104,-0.020461094827046267,forest,Elgeyo-Marakwet,7,jja,2,2001-07-01
0.23666402301081768,31.833995051915654,8.447433315332553,0.6582499678658248,0.4108588906782125,52.583021465337445,35.95307732111205,54.093191889449486,0.0,-7.2100626417185545,-0.0026443942558841437,-13.202312979393014,-0.04611230853881199,-0.027332044530918434,forest,Elgeyo-Marakwet,7,jja,2,2001-07-08
0.23828177174208542,30.989497610971384,5.380464097596385,0.6512662339349269,0.4048725895667387,50.95724731610186,33.504673855927365,54.216861133907514,0.0,-6.104143935149736,0.0007600423260797004,-15.79623457383341,-0.0552576187012813,-0.03428905290034832,forest,Elgeyo-Marakwet,7,jja,2,2001-07-15
0.24148336921350352,30.628716656061133,4.180511597819685,0.6437766867984168,0.399151576026354,49.96547482353885,31.650622174690053,54.85882127690082,0.0,-4.470101072704794,0.006065973574536532,-16.700887846174663,-0.06269119172993566,-0.039744279280138746,forest,Elgeyo-Marakwet,7,jja,2,2001-07-22
0.24611154868798638,30.795299746034345,4.407517504967797,0.6373360572156517,0.3947963720602204,49.958997562812705,30.119125719643723,56.13498814295476,0.0,-2.5591780017897485,0.01249663053418465,-16.300017483900998,-0.06712940244583221,-0.042757603634382774,forest,Elgeyo-Marakwet,7,jja,2,2001-07-29
0.2516158537071867,31.43201338068546,5.048094172099002,0.6326518669229095,0.3921148326626777,50.97552239011231,28.76930706506612,57.947249902008046,0.0,-0.6988152045971242,0.019123993139473616,-15.527644937213891,-0.06839758301618572,-0.043332637436716996,forest,Elgeyo-Marakwet,8,jja,2,2001-08-05
0.25729941214982904,32.33731042043388,5.076204886386182,0.6297732957042039,0.3908442945932126,52.77748095264624,27.695727628733163,60.00204444282749,0.0,0.7184853179981836,0.025190705117772078,-15.345513502387504,-0.0671839015921453,-0.04218982840041846,forest,Elgeyo-Marakwet,8,jja,2,2001-08-12
0.2622622770121674,33.17609346178677,4.260685284209295,0.6289008275908566,0.39092314186439897,55.06096858663659,27.07110422867142,62.056517701884424,0.0,1.3781356534480205,0.029977318309148463,-15.987225196317814,-0.0641116228588586,-0.03995591202186173,forest,Elgeyo-Marakwet,8,jja,2,2001-08-19
0.26548943155995613,33.631876073886545,3.3614485061410377,0.6305574974763427,0.39274753063249146,57.56777964890971,27.20099042493693,63.94544527701496,0.0,1.252755011976156,0.03284990227115613,-16.767534041576962,-0.059412773836575915,-0.036791333262246866,forest,Elgeyo-Marakwet,8,jja,2,2001-08-26
0.26654223702283325,33.5340098958955,3.5450575312068437,0.6357158584893284,0.39705158219196585,60.1460752974773,28.370938847599664,65.56798009398405,0.0,0.5861446884571831,0.033843741251232816,-16.624184961122808,-0.05261477973086707,-0.03235523438168585,forest,Elgeyo-Marakwet,9,ond,3,2001-09-02
0.26552956825679913,32.71910520619899,5.598354347622174,0.6447980994565139,0.40414328165639796,62.66953300177651,30.85215452073108,66.72618469708827,0.0,-0.4619142734675252,0.03345827073370253,-14.835908904647395,-0.043364884699152124,-0.026432661673438673,forest,Elgeyo-Marakwet,9,ond,3,2001-09-09
0.263310485509979,31.21471080686644,9.593568463634888,0.6566281910121271,0.4132621507518704,64.97237032480749,34.42276513139647,67.24755715337436,0.0,-1.7883615294262303,0.032669001871200115,-11.331719397384312,-0.03242043588792601,-0.019518721061750493,forest,Elgeyo-Marakwet,9,ond,3,2001-09-16
0.26119207777054576,29.23204614023142,14.770876578101934,0.6685666067350113,0.4226811499749344,66.78385610627866,38.32517056156349,67.08437038188765,0.0,-3.3189999234472114,0.03256583171873102,-6.800895041998481,-0.021793154689666628,-0.012848505434348683,forest,Elgeyo-Marakwet,9,ond,3,2001-09-23
0.2603059535759579,27.194573577379273,19.644273737387092,0.6777342204197736,0.4303110830046217,67.71857145703629,41.732728929355254,66.23274712901416,0.0,-4.835062348909524,0.03390421033493385,-2.6046850369810968,-0.013866830397631738,-0.007966712631819917,forest,Elgeyo-Marakwet,9,ond,3,2001-09-30
